awayTeam,homeTeam,awayScore,homeScore,team1points,team2points,team1TORating,team2TORating,team1RushMultiplier,team2RushMultiplier,team1AdjRushRating,team2AdjRushRating,team1PassMultiplier,team2PassMultiplier,team1AdjPassRating,team2AdjPassRating,spread
Lions,49ers,6,7,28.1,21.0,1.7371721224547512,0.793212890625,1.2156410637171302,0.89400259712598,1.0375021594722305,0.978852945376669,1.0280532795595154,1.200585965961312,1.1483601523727973,2.494401231179243,-1
Chiefs,Steelers,29,10,22.3,20.35,0.8845968641993088,1.1997344970703125,0.7739961009020123,0.8976777472011624,0.9576510330326754,0.9763659127532698,1.1144155005029963,0.8847839633854818,1.7188410633465718,0.542233333964688,19
Ravens,Texans,31,2,26.299999999999997,21.85,1.2464773995535714,1.421907552083333,1.500533614890916,0.6061651783577562,1.1067320488503183,0.9147106951712503,1.0075740056284175,1.1051928032623632,1.038448045104497,1.648884521476159,29
Seahawks,Bears,6,3,21.700000000000003,19.65,0.7271118164062501,1.613088399422269,0.873610541009732,0.8869455270348051,0.9806986627711768,0.9771879605765583,1.1103979582331491,0.800832988211257,1.6880809648953616,0.3293895161686637,3
Chargers,Patriots,40,7,24.05,17.1,3.5547688802083335,0.8725341796875,1.0008737830318466,1.0109399520637579,1.0001613483047176,1.002470732585633,0.9449384006775126,0.7526366772355269,0.7533859065175355,0.24150542560425528,33
Broncos,Bengals,24,30,25.15,23.85,0.8419189453125,0.767830078125,0.9776569440120676,0.6622307656749016,0.995820413644617,0.9486420399780323,1.0019594897765944,1.338802048361094,1.0098359201951366,4.301122786517614,-6
Cardinals,Rams,9,13,22.200000000000003,21.799999999999997,0.9597875976562501,2.109423291552198,1.3081649217269105,0.9223530566820086,1.0621946550305388,0.9864771680023298,1.0071712131673143,0.9916152878033891,1.0363740299512574,0.9587736029368883,-4
Jets,Bills,14,40,20.35,27.9,0.688019783266129,3.6914907602163467,0.7424710768718473,1.1027817011025174,0.9558940343739998,1.0190976367826274,1.0334406552123365,0.9538496276825739,1.178766304109723,0.7895862422899663,-26
Raiders,Saints,25,10,20.65,22.45,0.8569532121930804,1.5543118990384615,0.8002276241969889,0.9531624597343883,0.9700478924072772,0.9905226900734182,1.1350583492788984,0.9016414953188744,1.8840435532844715,0.5958946042077635,15
Colts,Giants,33,45,23.299999999999997,20.8,0.8825633081896551,0.7271118164062501,1.330661252601251,0.9768470705152567,1.0674801631926583,0.9955855948244111,0.8563185502374218,0.944315883975397,0.46044393919203686,0.7509075556694771,-12
Cowboys,Eagles,7,41,19.4,27.75,0.5484500558035714,1.218777901785714,0.7084773350100246,1.8124256728480337,0.948073247618462,1.1988749199247353,0.8488186859800769,0.8650354791431503,0.4406306042211158,0.48436148427068565,-34
Panthers,Buccaneers,14,48,20.75,30.35,0.9694824218750001,1.090667724609375,0.7511737261285247,1.8192390827233578,0.943973280922025,1.126853298819847,0.9464830387845317,1.174273299475435,0.759563660023944,2.2327799839988463,-34
Titans,Jaguars,13,20,22.1,22.950000000000003,1.2926432291666665,0.9818798953005116,1.0022798909823438,0.9124621275188038,1.0004481301853385,0.9841520453709391,1.053830937647557,0.7704705730094054,1.2997347207707428,0.27150653087444004,-7
Dolphins,Browns,20,3,22.65,18.15,1.8819364659926472,0.799822998046875,0.8993491585385459,0.6961840138618838,0.9824565169559847,0.9416451840451165,0.9936389967965493,0.9171366098272828,0.9685970419637494,0.648888606647391,17
Packers,Vikings,25,27,23.1,23.0,0.7284915352229602,0.6304023629926108,0.8894128485328473,0.7598400707112071,0.9751849115967496,0.9570882441940147,1.1685651306684264,1.1354306303699866,2.1790370536526265,1.8871352623277549,-2
Falcons,Commanders,24,30,22.6,26.299999999999997,0.9818798953005116,1.421907552083333,1.1882205623488185,1.2955951265229615,1.0323634485684177,1.06248001505511,0.9312279894304785,1.03015729278348,0.700293514501024,1.16015951676094,-6
